ID,release_date,movie,production_budget,domestic_gross,domestic_gross_x,worldwide_gross,worldwide_gross_x,worldwide (without USA),distributor,mpaa_rating,genre
315,"Friday, May 9, 1997",Father's Day,8.50E+07,28681080,0.3,35681080,0.4,7000000,Warner †Bros.,PG-13,Comedy
1176,"Friday, May 2, 1997",Warriors of Virtue,3.50E+07,6448817,0.2,6448817,0.2,0,MGM,PG,Action
280,"Friday, April 25, 1997",Volcano,9.00E+07,47546796,0.5,120100000,1.3,72553204,20th†Century†Fox,PG-13,Action
910,"Friday, April 18, 1997",McHale's Navy,4.20E+07,4408420,0.1,4408420,0.1,0,Universal,PG,Comedy
853,"Friday, April 11, 1997",Anaconda,4.50E+07,65598907,1.5,136998907,3,71400000,Sony †Pictures,PG-13,Horror
275,"Friday, April 4, 1997",The Saint,9.00E+07,61363304,0.7,169400000,1.9,108036696,Paramount †Pictures,PG-13,Action
3399,"Friday, March 28, 1997",Love and Other Catastrophes,250000,212285,0.8,743216,3,530931,Fox †Searchlight,R,Comedy
835,"Friday, March 21, 1997",Liar Liar,4.50E+07,181410615,4,302710615,6.7,121300000,Universal,PG-13,Comedy
1721,"Friday, March 21, 1997",Selena,2.00E+07,35450113,1.8,35450113,1.8,0,Warner †Bros.,PG,Drama
2451,"Friday, March 14, 1997",Love Jones,1.00E+07,12554569,1.3,12554569,1.3,0,New †Line,R,Drama
1123,"Friday, February 28, 1997",Donnie Brasco,3.50E+07,41954997,1.2,65303052,1.9,23348055,Sony †Pictures,R,Drama
3055,"Friday, February 28, 1997",Kama Sutra,3.00E+06,4109095,1.4,4109095,1.4,0,Trimark,R,Drama
153,"Friday, February 7, 1997",Dante's Peak,1.15E+08,67163857,0.6,178200000,1.5,111036143,Universal,PG-13,Drama
2960,"Friday, January 31, 1997",Waiting for Guffman,4.00E+06,2922988,0.7,2922988,0.7,0,Sony †Pictures †Classics,R,Comedy
2627,"Friday, January 24, 1997",Prefontaine,8.00E+06,590817,0.1,590817,0.1,0,Walt †Disney,PG-13,Drama
2886,"Friday, January 17, 1997",Albino Alligator,5.00E+06,353480,0.1,353480,0.1,0,Miramax,R,Drama
613,"Friday, January 10, 1997",The Relic,6.00E+07,33956608,0.6,33956608,0.6,0,Paramount †Pictures,R,Horror
1606,"Friday, December 20, 1996",Marvin's Room,2.30E+07,12803305,0.6,12803305,0.6,0,Miramax,PG-13,Drama
2025,"Friday, December 20, 1996",Scream,1.50E+07,103046663,6.9,173046663,11.5,70000000,Miramax,R,Horror
2257,"Friday, December 20, 1996",Beavis and Butt-Head Do America,1.20E+07,63118386,5.3,63118386,5.3,0,Paramount †Pictures,PG-13,Adventure
1084,"Friday, December 20, 1996",Ghosts of Mississippi,3.60E+07,13052741,0.4,13052741,0.4,0,Sony †Pictures,PG-13,Drama
1656,"Friday, December 20, 1996",My Fellow Americans,21500000,22331846,1,22331846,1,0,Warner †Bros.,PG-13,Comedy
367,"Friday, December 13, 1996",Mars Attacks!,8.00E+07,37771017,0.5,101371017,1.3,63600000,Warner †Bros.,PG-13,Comedy
371,"Friday, December 6, 1996",Daylight,8.00E+07,32908290,0.4,158908290,2,126000000,Universal,PG-13,Action
588,"Friday, November 22, 1996",Jingle All the Way,6.00E+07,60592389,1,129832389,2.2,69240000,20th†Century†Fox,PG,Adventure
2796,"Friday, November 22, 1996",Shine,5500000,35811509,6.5,36672493,6.7,860984,Fine †Line,PG-13,Drama
832,"Friday, November 22, 1996",Star Trek: First Contact,4.60E+07,92027888,2,1.50E+08,3.3,57972112,Paramount †Pictures,PG-13,Adventure
2896,"Wednesday, November 20, 1996",Sling Blade,4833610,24475416,5.1,34175000,7.1,9699584,Miramax,R,Drama
1104,"Friday, November 15, 1996",The English Patient,3.50E+07,78716374,2.2,231710008,6.6,152993634,Miramax,R,Drama
350,"Friday, November 15, 1996",Space Jam,8.00E+07,90463534,1.1,250200000,3.1,159736466,Warner †Bros.,PG,Adventure
446,"Friday, November 8, 1996",Ransom,7.00E+07,136492681,1.9,308700000,4.4,172207319,Walt †Disney,R,Action
2544,"Wednesday, November 6, 1996",Set It Off,9.00E+06,36049108,4,36049108,4,0,New †Line,R,Drama
2129,"Friday, November 1, 1996",Romeo+Juliet,14500000,46338728,3.2,147542381,10.2,101203653,20th†Century†Fox,PG-13,Drama
2242,"Friday, November 1, 1996",The Funeral,12500000,1212799,0.1,1412799,0.1,200000,October †Films,R,Drama
2156,"Friday, October 25, 1996",Thinner,1.40E+07,15171475,1.1,15171475,1.1,0,Paramount †Pictures,R,Horror
889,"Friday, October 18, 1996",Sleepers,4.40E+07,53300852,1.2,165600852,3.8,112300000,Warner †Bros.,R,Drama
3111,"Wednesday, October 16, 1996",Get on the Bus,2400000,5691854,2.4,5691854,2.4,0,Sony †Pictures,R,Drama
531,"Friday, October 11, 1996",The Long Kiss Goodnight,6.50E+07,33447612,0.5,33447612,0.5,0,New †Line,R,Action
3229,"Friday, October 11, 1996",Trees Lounge,1300000,749741,0.6,749741,0.6,0,Orion †Classics,R,Drama
691,"Friday, October 11, 1996",The Ghost and the Darkness,5.50E+07,38564422,0.7,38564422,0.7,0,Paramount †Pictures,R,Action
1547,"Friday, October 11, 1996",Michael Collins,2.50E+07,11092559,0.4,27572844,1.1,16480285,Warner †Bros.,R,Drama
3097,"Friday, October 4, 1996",That Thing You Do!,2500000,25857416,10.3,34557416,13.8,8700000,20th†Century†Fox,PG,Drama
2481,"Friday, October 4, 1996",Crash,1.00E+07,3357324,0.3,3357324,0.3,0,Fine †Line,R,Drama
874,"Friday, October 4, 1996",The Glimmer Man,4.50E+07,20404841,0.5,36404841,0.8,16000000,Warner †Bros.,R,Action
2907,"Saturday, September 28, 1996",Secrets & Lies,4500000,13417292,3,13417292,3,0,October †Films,R,Drama
1054,"Friday, September 27, 1996",Extreme Measures,3.80E+07,17378193,0.5,17378193,0.5,0,Sony †Pictures,R,Drama
498,"Friday, September 20, 1996",Last Man Standing,6.70E+07,18115927,0.3,18115927,0.3,0,New †Line,R,Action
1251,"Friday, September 20, 1996",The First Wives Club,3.00E+07,105489203,3.5,181489203,6,76000000,Paramount †Pictures,PG,Comedy
3386,"Friday, September 20, 1996",When The Cat's Away,3.00E+05,1652472,5.5,2525984,8.4,873512,Sony †Pictures †Classics,R,Comedy
1534,"Friday, September 13, 1996",Maximum Risk,2.50E+07,14102929,0.6,51702929,2.1,37600000,Sony †Pictures,R,Action
1223,"Friday, September 6, 1996",Bogus,3.20E+07,4357406,0.1,4357406,0.1,0,Warner †Bros.,PG,Comedy
991,"Friday, August 23, 1996",The Island of Dr. Moreau,4.00E+07,27682712,0.7,27682712,0.7,0,New †Line,PG-13,Adventure
3068,"Friday, August 23, 1996",Freeway,3.00E+06,295493,0.1,295493,0.1,0,Roxie †Releasing,R,Comedy
1851,"Friday, August 16, 1996",Kansas City,1.90E+07,1353824,0.1,1353824,0.1,0,New †Line,R,Drama
3060,"Friday, August 9, 1996",Basquiat,3.00E+06,2962051,1,2962051,1,0,Miramax,R,Drama
786,"Friday, August 9, 1996",Escape from L.A.,5.00E+07,25426861,0.5,25426861,0.5,0,Paramount †Pictures,R,Action
856,"Friday, August 9, 1996",Jack,4.50E+07,58617334,1.3,58617334,1.3,0,Walt †Disney,PG-13,Drama
1509,"Friday, July 26, 1996",Kingpin,2.50E+07,25023424,1,32223424,1.3,7200000,MGM,R,Comedy
1529,"Friday, July 26, 1996",The Adventures of Pinocchio,2.50E+07,15382170,0.6,36682170,1.5,21300000,New †Line,G,Adventure
3158,"Friday, July 26, 1996",Stonewall,2.00E+06,304602,0.2,304602,0.2,0,Strand,R,Drama
924,"Wednesday, July 24, 1996",A Time to Kill,4.00E+07,108766007,2.7,152266007,3.8,43500000,Warner †Bros.,R,Drama
1330,"Friday, July 19, 1996",Fled,3.00E+07,17192205,0.6,19892205,0.7,2700000,MGM,R,Action
3028,"Friday, July 19, 1996",Trainspotting,3100000,16501785,5.3,71558971,23.1,55057186,Miramax,R,Drama
875,"Wednesday, July 17, 1996",Multiplicity,4.50E+07,20133326,0.4,20133326,0.4,0,Sony †Pictures,PG-13,Comedy
833,"Friday, July 12, 1996",Courage Under Fire,4.60E+07,59003384,1.3,100833145,2.2,41829761,20th†Century†Fox,R,Drama
2711,"Friday, July 12, 1996",Les Visiteurs,7.00E+06,659000,0.1,98754000,14.1,98095000,Miramax,R,Comedy
2201,"Wednesday, July 10, 1996",Harriet the Spy,1.30E+07,26570048,2,26570048,2,0,Paramount †Pictures,PG,Adventure
1206,"Friday, July 5, 1996",Phenomenon,3.20E+07,104636382,3.3,152036382,4.8,47400000,Walt †Disney,PG,Drama
391,"Tuesday, July 2, 1996",Independence Day,7.50E+07,306169255,4.1,817400878,10.9,511231623,20th†Century†Fox,PG-13,Adventure
781,"Friday, June 28, 1996",Striptease,5.00E+07,33109743,0.7,113309743,2.3,80200000,Sony †Pictures,R,Comedy
662,"Friday, June 28, 1996",The Nutty Professor,5.50E+07,128814019,2.3,273814019,5,145000000,Universal,PG-13,Comedy
2849,"Friday, June 21, 1996",Lone Star,5.00E+06,12961389,2.6,12961389,2.6,0,Sony †Pictures †Classics,R,Drama
208,"Friday, June 21, 1996",The Hunchback of Notre Dame,1.00E+08,100138851,1,325500000,3.3,225361149,Walt †Disney,G,Adventure
207,"Friday, June 21, 1996",Eraser,1.00E+08,101295562,1,234400000,2.3,133104438,Warner †Bros.,R,Action
824,"Friday, June 14, 1996",The Cable Guy,4.70E+07,60240295,1.3,102825796,2.2,42585501,Sony †Pictures,PG-13,Comedy
877,"Friday, June 7, 1996",The Phantom,4.50E+07,17220599,0.4,17220599,0.4,0,Paramount †Pictures,PG,Action
401,"Friday, June 7, 1996",The Rock,7.50E+07,134069511,1.8,336069511,4.5,202000000,Walt †Disney,R,Action
650,"Friday, May 31, 1996",Dragonheart,5.70E+07,51364680,0.9,104364680,1.8,53000000,Universal,PG-13,Adventure
1880,"Friday, May 24, 1996",Spy Hard,1.80E+07,26936265,1.5,26936265,1.5,0,Walt †Disney,PG-13,Comedy
328,"Tuesday, May 21, 1996",Mission: Impossible,8.00E+07,180981886,2.3,457697994,5.7,276716108,Paramount †Pictures,PG-13,Action
1447,"Friday, May 17, 1996",Flipper,25530000,20080020,0.8,30593313,1.2,10513293,Universal,PG,Adventure
3325,"Friday, May 10, 1996",Welcome to the Dollhouse,8.00E+05,4198137,5.2,5034794,6.3,836657,Sony †Pictures †Classics,R,Comedy
283,"Friday, May 10, 1996",Twister,8.80E+07,241688385,2.7,495700000,5.6,254011615,Warner †Bros.,PG-13,Action
1182,"Friday, April 19, 1996",Le hussard sur le toit,3.50E+07,1320043,0,1320043,0,0,Miramax,R,Drama
1036,"Friday, March 29, 1996",Sgt. Bilko,3.90E+07,30356589,0.8,37956589,1,7600000,Universal,PG,Comedy
2298,"Friday, March 22, 1996",Girl 6,1.20E+07,4880941,0.4,4880941,0.4,0,Fox †Searchlight,R,Comedy
2681,"Friday, March 22, 1996",Flirting with Disaster,7.00E+06,14853474,2.1,16149180,2.3,1295706,Miramax,R,Comedy
595,"Friday, March 1, 1996",Up Close & Personal,6.00E+07,51045801,0.9,100645801,1.7,49600000,Walt †Disney,PG-13,Drama
2644,"Friday, February 23, 1996",Rumble in the Bronx,7500000,32281907,4.3,36238752,4.8,3956845,New †Line,R,Action
829,"Friday, February 23, 1996",Mary Reilly,4.70E+07,5707094,0.1,12900000,0.3,7192906,Sony †Pictures,R,Drama
2884,"Wednesday, February 21, 1996",Bottle Rocket,5.00E+06,407488,0.1,407488,0.1,0,Sony †Pictures,R,Action
1004,"Friday, February 16, 1996",City Hall,4.00E+07,20278055,0.5,20278055,0.5,0,Sony †Pictures,R,Drama
2402,"Friday, February 16, 1996",Happy Gilmore,1.00E+07,38623460,3.9,41004412,4.1,2380952,Universal,PG-13,Comedy
519,"Friday, February 9, 1996",Broken Arrow,6.50E+07,70645997,1.1,148345997,2.3,77700000,20th†Century†Fox,R,Action
